fournisseur;ID_fournisseurs;Nom de l'agence;CP;ville;Latitude ville;Longitude ville;region;Pays;adresse complete;latitude (fournisseur);longitude (fournisseur);Email;Produit 
Loxam ;Lo;Corner Loxam - Castorama Creteil;94000;Creteil;48,7771486;2,4530731;ile de France ;France;70 Avenue du Maréchal Foch, 94000, France;48.7920;2.4530;mounir.amraoui@loxam.fr;Petits engins
Loxam ;Lo;Corner Loxam - Castorama Fresnes;94000;Fresnes;48,7546687;2,3227967;ile de France ;France;186 Parc Médicis, 94260, France;48.7565;2.3223;mounir.amraoui@loxam.fr;Petits engins
Loxam ;Lo;Corner Loxam - LM Mantes;78000;Buchelay;48,9793554;1,6716534;ile de France ;France;232 av Du Béarn - Les Docks, 78200, France;48.9890;1.6805;mounir.amraoui@loxam.fr;Petits engins
Loxam ;Lo;Corner Loxam - Beauvallet Blandine;91000;Guillerval;48,3745373;2,0599606;ile de France ;France;Rue du Triquoir - ZAC de la Géode 2, 91690, France;48.3589;2.0662;mounir.amraoui@loxam.fr;Petits engins
Loxam ;Lo;Corner Loxam - LM Gonesse;95000;Gonesse;48,9863555;2,4500537;ile de France ;France;1 rond point De La Croix St-Benoît, 95500, France;48.9910;2.4495;mounir.amraoui@loxam.fr;Petits engins
Loxam ;Lo;Loxam Gennevilliers (Laho);92000;Gennevilliers;48,9254221;2,2940122;ile de France ;France;6 Route Du Bassin N° 5, 92230, France;48.9314;2.2876;mounir.amraoui@loxam.fr;Petits engins
Loxam ;Lo;Loxam Melun Vaux le Penil;77000;VAUX-LE-PENIL;48,5255542;2,6831642;ile de France ;France;1033 Rue Du Maréchal Juin, 77000, France;48.5369;2.6807;mounir.amraoui@loxam.fr;Petits engins
Loxam ;Lo;Loxam Rental Villeneuve St Georges;94000;Villeneuve-Saint-Georges;48,7305272;2,44782;ile de France ;France;Rue des Prés de l'Hôpital, 94194, France;48.7321;2.4493;mounir.amraoui@loxam.fr;Petits engins
Loxam ;Lo;Corner Loxam - Casto Villemomble;93000;Villemomble;48,881886;2,5076181;ile de France ;France;43 allée du Plateau, 93250, France;48.8836;2.5054;mounir.amraoui@loxam.fr;Petits engins
Loxam ;Lo;Corner Loxam - Casto Les Ulis;91000;Les Ulis;48,681708;2,1701573;ile de France ;France;6-8 avenue de L'Océanie, 91940, France;48.6810;2.1702;mounir.amraoui@loxam.fr;Petits engins
Loxam ;Lo;Corner Loxam - Casto Les Lilas;93000;Les Lilas;48,8795658;2,415796;ile de France ;France;15 boulevard de la Liberté, 93260, France;48.8789;2.4181;mounir.amraoui@loxam.fr;Petits engins
Loxam ;Lo;Corner Loxam - Starmat Montreuil;93000;Montreuil;48,8623357;2,4412184;ile de France ;France;188 boulevard de la Boissière, 93100, France;48.8778;2.4655;mounir.amraoui@loxam.fr;Petits engins
Loxam ;Lo;Corner Loxam - LM Ivry-Sur-Seine;94000;Ivry Sur Seine;48,8122302;2,3872525;ile de France ;France;2 - 12 rue François Mitterrand, 94200, France;48.8135;2.3837;mounir.amraoui@loxam.fr;Petits engins
Point P;P;Point P;78000;Le Port Marly;48,8809876;2,109145;ile de France ;France;21 rue Charles de Gaulle, 78560, France;48.888547;2.1033811;—;Fournitures
Point P;P;Point P;78000;Saint Arnoult en Yvelines;48,572604;1,9350788;ile de France ;France;13 rue Stourm, 78730, France;48.5672598;1.9307265;—;Fournitures
Point P;P;Point P;95000;Argenteuil;48,9479069;2,2481797;ile de France ;France;35 rue Gode, 95100, France;48.958887;2.260479;—;Fournitures
Point P;P;Point P;95000;Sarcelles;48,9960813;2,3796245;ile de France ;France;42 route Calais, 95200, France;48.977414;2.365953;—;Fournitures
Point P;P;Point P;95000;Sucy en Brie;48,7711323;2,5221284;ile de France ;France;16 chemin Marais, 94370, France;48.76649918;2.504506044;—;Fournitures
Point P;P;Point P;78000;Sartrouville;48,9409016;2,1585037;ile de France ;France;74 route Cormeilles, 78500, France;48.949575;2.181336;—;Fournitures
Point P;P;Point P;78000;Maulette;48,7914601;1,6207519;ile de France ;France;70 rue Vignes, 78550, France;48.7888101;1.6092475;—;Fournitures
Point P;P;Point P;95000;Bezons;48,9250016;2,2105491;ile de France ;France;17 rue Salvador Allende, 95870, France;48.918635;2.213353;—;Fournitures
Point P;P;Point P;95000;Belloy en France;49,0892802;2,367884;ile de France ;France;1 route Paris, 95270, France;49.0949425;2.3609029;—;Fournitures
Point P;P;Point P;75000;Paris;48,8534951;2,3483915;ile de France ;France;quai Bercy, 75012, France;48.8360572;2.378911124;—;Fournitures
Point P;P;Point P;95000;Saint Ouen l’Aumône;49.04353;2.12134;ile de France ;France;111 rue Paris, 95310, France;49.0372074;2.1203229;—;Fournitures
Point P;P;Point P;75000;Paris;2.12134;2,3483915;ile de France ;France;25 quai Ivry, 75013, France;48.826829;2.38596;—;Fournitures
Point P;P;Point P;93000;Gournay sur Marne;48,8598434;2,576913;ile de France ;France;rue Paris, 93460, France;48.852448;2.606985;—;Fournitures
Point P;P;Point P;77000;Varennes sur Seine;48,3766097;2,9301414;ile de France ;France;37 route Petit Fossard, 77130, France;48.367537;2.95738;—;Fournitures
Point P;P;Point P;78000;Versailles;48,8035403;2,1266886;ile de France ;France;11 rue Porte de Buc, 78000, France;48.7939511;2.1375488;—;Fournitures
Point P;P;Point P;93000;Noisy le Sec;48,8897751;2,4516055;ile de France ;France;75 rue Parc, 93130, France;48.890528;2.445421;—;Fournitures
Point P;P;Point P;91000;Corbeil Essonnes;48,6137734;2,4818087;ile de France ;France;53 quai Apport, 91100, France;48.61979665;2.475181036;—;Fournitures
Point P;P;Point P;93000;Montreuil;48,8623357;2,4412184;ile de France ;France;24 rue Sorins, 93100, France;48.8588594;2.4286756;—;Fournitures
Point P;P;Point P;77000; ROISSY-EN-BRIE;48,7903787;2,6545195;ile de France ;France;7 route Ozoir Bp 6, 77680, France;48.781857;2.658503;—;Fournitures
Point P;P;Point P;91000;Arpajon;48,5902899;2,2477303;ile de France ;France;1 route Limours, 91290, France;48.585599;2.244846;—;Fournitures
Point P;P;Point P;77000;Perthes;48,4758593;2,555445;ile de France ;France;58 rue Melun, 77930, France;48.479812;2.562286;—;Fournitures
Point P;P;Point P;95000;Magny en Vexin;49,1554403;1,7864359;ile de France ;France;Zi La Demi Lune route Mantes, 95420, France;49.133362;1.788989;—;Fournitures
Point P;P;Point P;75000;Paris;48,8534951;2,3483915;ile de France ;France;217 rue Aubervilliers, 75018, France;48.893563;2.330329;—;Fournitures
Point P;P;Point P;91000;Massy;48,730158;2,2766735;ile de France ;France;4 route Bonde, 91300, France;48.7213465;2.2804626;—;Fournitures
Point P;P;Point P;78000;Buchelay;48,9793554;1,6716534;ile de France ;France;5 rue Closeaux, 78200, France;48.9918874;1.6826855;—;Fournitures
Point P;P;Point P;77000;Claye Souilly;48,9986182;2,8504604;ile de France ;France;4 rue Ernest Sarron, 77410, France;48.9530773;2.6677215;—;Fournitures
Point P;P;Point P;78000;Carrieres sous Poissy;48,9437694;2,0341747;ile de France ;France;701 rue Reine Blanche, 78955, France;48.941329;2.030112;—;Fournitures
Point P;P;Point P;91000;Maisse;48,3942835;2,3755851;ile de France ;France;10 route Buno Bonneveaux, 91720, France;48.38935;2.388779;—;Fournitures
Point P;P;Point P;75000;Paris;48,8534951;2,3483915;ile de France ;France;port Javel Bas, 75015, France;48.840155;2.293559;—;Fournitures
Point P;P;Point P;91000;Les Ulis;48,681708;2,1701573;ile de France ;France;avenue Cap Horn, 91940, France;48.67592146;2.198079153;—;Fournitures
Point P;P;Point P;91000;Mennecy;48,5666645;2,4347044;ile de France ;France;3 rue Victor Grignard, 91540, France;48.5673915;2.4506245;—;Fournitures
Point P;P;Point P;91000;Morangis;48,7022956;2,3367599;ile de France ;France;15 avenue Froides Bouillies, Zac Portes De Morangis, 91420, France;48.7079392;2.3451426;—;Fournitures
Point P;P;Point P;95000;Fosses;49,0986649;2,5161998;ile de France ;France;2 rue Ferme St Ladre, 95470, France;49.0996817;2.5282791;—;Fournitures
Point P;P;Point.P Paris 18;75000;Paris;48,8534951;2,3483915;ile de France ;France;9 boulevard Ney, 75018, France;48.8983076;2.3662565;—;Fournitures
Point P;P;Point P;93000;Villepinte;48,9636566;2,5347541;ile de France ;France;100 avenue Paul Vaillant Couturier, 93420, France;48.959373;2.533651;—;Fournitures
Point P;P;Point P;91000;Sainte Genevieve des Bois;48,6407872;2,3259129;ile de France ;France;6 avenue Bout du Plessis, Zac Croix Blanche, 91700, France;48.621518;2.3438926;—;Fournitures
Point P;P;Point P;93000;Saint-Denis-l'Etoile;48,880696;2,5695462;ile de France ;France;47 boulevard Anatole France, 93200, France;48.925832;2.351154;—;Fournitures
Point P;P;Point P;75000;Paris;48,8534951;2,3483915;ile de France ;France;200 quai Jemmapes, 75010, France;48.88047;2.3690318;—;Fournitures
Point P;P;Point P;91000;Saint Cheron;48,551177;2,1256363;ile de France ;France;chemin Juiniere, 91530, France;48.55062336;2.114344476;—;Fournitures
Point P;P;Point P;93000;Livry Gargan;48,917335;2,5298854;ile de France ;France;51 boulevard Robert Schumann, 93190, France;49.048062;2.493414677;—;Fournitures
Point P;P;Point P;95000;Pierrelaye;49,0232238;2,1557343;ile de France ;France;256 boulevard Havre, Rte Nationale 14, 95480, France;49.004756;2.175392;—;Fournitures
Point P;P;Point P Plateforme;95000;Conflans Sainte Honorine;48,9938791;2,0949768;ile de France ;France;quai Confluent, 78700, France;49.00128407;2.072660939;—;Fournitures
Point P;P;POINT P Beton;77000;Souppes sur Loing;48,1811405;2,7311751;ile de France ;France;ZI route Egreville, 77460, France;48.179126;2.870871;—;Fournitures
Point P;P; POINT P SAINT MARD;77000;Saint Mard;49,0370716;2,694435;ile de France ;France;rue Moutiers, 77260, France;48.80002767;2.9971352;—;Fournitures
Raboni ;Ra;Raboni ATHIS;91000;Athis-Mons;48,7079878;2,3888044;ile de France ;France;170 avenue François Mitterrand RN7 91200 Athis-Mons;48.7110;2.3715;—;Fournitures
Raboni ;Ra;Raboni BEAUCHAMP;95000;Pierrelaye;49,0232238;2,1557343;ile de France ;France;9 chemin du Parc 95480 Pierrelaye;49.0180719;2.1764392;—;Fournitures
Raboni ;Ra;Raboni DAMMARIE;77000;Dammarie-les-Lys;48,5150876;2,6347018;ile de France ;France;818 avenue Montaigne 77190 Dammarie-les-Lys;48.521842;2.633076;—;Fournitures
Raboni ;Ra;Raboni  ETRECHY;91000;Etrechy;48,4936601;2,1945814;ile de France ;France;5 route de Chamarande 91580 Etrechy;48.502961;2.201503;—;Fournitures
Raboni ;Ra;Raboni IVRY;94000;Ivry Sur Seine;48,8122302;2,3872525;ile de France ;France;25 quai Marcel Boyer 94200 Ivry-sur-Seine;48.8223377;2.3924309;—;Fournitures
Raboni ;Ra;Raboni LA COURNEUVE;93000;La Courneuve;48,9267236;2,3896123;ile de France ;France;58 avenue Jean Mermoz 93120 La Courneuve;48.932188;2.40471;—;Fournitures
Raboni ;Ra;Raboni LE PECQ;78000;Le Pecq;48,8972505;2,1066273;ile de France ;France;60 route de Sartrouville 78230 Le Pecq;48.903268;2.114946;—;Fournitures
Raboni ;Ra;Raboni MENNECY;91000;Mennecy;48,5666645;2,4347044;ile de France ;France;26 rue de Tournenfils 91540 Mennecy;48.570072;2.450969;—;Fournitures
Raboni ;Ra;Raboni NOISY;93000;Noisy-le-Grand;48,8492238;2,5524906;ile de France ;France;16 rue de la Passerelle 93160 Noisy-le-Grand;48.848291;2.525365;—;Fournitures
Raboni ;Ra;Raboni PANTIN;75000;Paris;48,8534951;2,3483915;ile de France ;France;25 rue du chemin de fer 75019 Paris;48.899304;2.393482;—;Fournitures
Raboni ;Ra;Raboni PARIS LECLAIRE;75000;Paris;48,8534951;2,3483915;ile de France ;France;7 rue Jean Leclaire 75017 Paris;48.8940119;2.325599;—;Fournitures
Raboni ;Ra;Raboni PARIS ROQUETTE;75000;Paris;48,8534951;2,3483915;ile de France ;France;52 rue de la Roquette 75011 Paris;48.8548662;2.3731539;—;Fournitures
Raboni ;Ra;Raboni PUISEUX;95000;Puiseux-Pontoise;49,0578349;2,0205371;ile de France ;France;Route de Boissy l'Aillerie 95650 Puiseux-Pontoise;49.05880461;2.019470501;—;Fournitures
Raboni ;Ra;Raboni VARENNES;77000;Varennes sur Seine;48,3766097;2,9301414;ile de France ;France;Rue du Marais du Saule 77130 Varennes-sur-Seine;48.37028094;2.941702608;—;Fournitures
Raboni ;Ra;Raboni VILLEJUIF;94000;Villejuif;48,7921098;2,3633048;ile de France ;France;81-87 rue Ambroise Croizat 94800 Villejuif;48.801187;2.3581796;—;Fournitures
Cemex;Cem;Cemex Agence Aulnay sous Bois;93000;AULNAY SOUS BOIS;48,934231;2,499789;ile de France ;France;20, RUE BLAISE PASCAL, ZA LES MARDELLES, 93600 AULNAY-SOUS-BOIS;48.949876;2.481682;—;Beton
Cemex;Cem;Cemex Agence Chennevieres;94000;CHENNEVIERES SUR MARNE;48,7965001;2,530442;ile de France ;France;ZONE DES BORDES, 13 BIS RUE CONDORCET, 94430 CHENNEVIERES-SUR-MARNE;48.796306;2.545022;—;Beton
Cemex;Cem;Cemex Agence Chevilly Larue;94000;CHEVILLY-LARUE;48,7714153;2,3469255;ile de France ;France;193, BOULEVARD JEAN MERMOZ, 94550 CHEVILLY-LARUE;48.765516;2.335272;—;Beton
Cemex;Cem;Cemex Agence Chilly Mazarin;91000;CHILLY-MAZARIN;48,7026161;2,3123582;ile de France ;France;ZAC DE LA VIGNE AUX LOUPS, RUE BLAISE PASCAL, 91380 CHILLY-MAZARIN;48.7063696;2.316561832;—;Beton
Cemex;Cem;Cemex Agence Coignières;78000;COIGNIERES-MAUREPAS;48,7671468;1,9193679;ile de France ;France;ROUTE DU MESNIL ST-DENIS, 78310 COIGNIERES-MAUREPAS;48.74711;1.928575;—;Beton
Cemex;Cem;Cemex Agence Herblay;95000;HERBLAY CEDEX;48.9908;2.1664;ile de France ;France;Z.I., 2, AVENUE PAUL LANGEVIN, 95228 HERBLAY CEDEX;49.004824;2.170951;—;Beton
Cemex;Cem;Cemex Agence Limay;78000;LIMAY;48,9921015;1,7353686;ile de France ;France;3, IMPASSE DES CARRIERES, PARC DE LA ROCADE, 78520 LIMAY;48.994616;1.733719;—;Beton
Cemex;Cem;Cemex Agence Nanterre;92000;NANTERRE;48,8924273;2,2071267;ile de France ;France;16, AVENUE DES GUILLERAIES, 92000 NANTERRE;48.895318;2.18514;—;Beton
Cemex;Cem;Cemex Agence Pantin;93000;PANTIN;48,8965023;2,4019804;ile de France ;France;110 BIS, AV. DU GENERAL LECLER, 93500 PANTIN;48.90025985;2.423264598;—;Beton
Cemex;Cem;Cemex Agence Paris 12;75000;Paris;48,8534951;2,3483915;ile de France ;France;12, RUE VAN GOGH, 75012 PARIS;48.843942;2.372008;—;Beton
Cemex;Cem;Cemex Agence Meaux;77000;MEAUX;48,9582708;2,8773541;ile de France ;France;4, RUE SAMUEL MORSE, Z.I. NORD, 77100 MEAUX;48.962351;2.915275;—;Beton
Cemex;Cem;Cemex Agence Melun Nord (Moissy Cramayel);77000;MOISSY CRAMAYEL;48,6285035;2,5703151;ile de France ;France;231 AVENUE ALBERT EINSTEIN, Z.I. MOISSY-CRAMAYEL, 77550 MOISSY-CRAMAYEL;48.621554;2.570187;—;Beton
Cemex;Cem;Cemex Agence Melun Sud-Est (Vaux Le Penil);77000;VAUX-LE-PENIL;48,5255542;2,6831642;ile de France ;France;905, AVENUE SAINT-JUST, Z.I. DE VAUX LE PENIL, 77000 VAUX-LE-PENIL;48.534062;2.687857;—;Beton
Cemex;Cem;Cemex Unite de production beton de Tolbiac;75000;Paris;48,8534951;2,3483915;ile de France ;France;70 Quai Panhard et Levassor, 75013 Paris, France;48.8308663;2.3813099;—;Beton
Cemex;Cem;Cemex Unite de production beton de Bondy;93000;Bondy;48,9031;2,48291;ile de France ;France;5 Quai Hubertine Auclert, 93140 Bondy, France;48.90717205;2.479129128;—;Beton
Cemex;Cem;Cemex Unite de production beton de Rosny-sur-Seine;78000;Rosny-sur-Seine;49,001733;1,6280317;ile de France ;France;Z.A.C. des Marceaux, Rue Gustave Eiffel, 78710 Rosny-sur-Seine, France;48.99397462;1.654164288;—;Beton
Cemex;Cem;Cemex Unite de production beton d’Evry;91000;Evry;48,6241665;2,4289667;ile de France ;France;48 rue des Paveurs, 91000 Evry, France;48.628375;2.461848;—;Beton
Cemex;Cem;Cemex Unite de production beton d’Aubervilliers;93000;Aubervilliers;48,9146078;2,3821895;ile de France ;France;29 rue Lucien Lefranc, 93300 Aubervilliers, France;48.910457;2.374322;—;Beton
Cemex;Cem;Cemex Unite de production beton de Mitry-Mory;77000;Mitry-Mory;48,9839674;2,6183971;ile de France ;France;Z.I. de Mitry-Compans, Rue Decauville, 77297 Mitry-Mory, France;48.98427274;2.627064478;—;Beton
Cemex;Cem;Cemex Unite de production beton de Nanterre;92000;Nanterre;48,8924273;2,2071267;ile de France ;France;Rue Lavoisier, 92000 Nanterre, France;48.89746187;2.17673757;—;Beton
Cemex;Cem;Cemex Unite de production beton de Dourdan;91000;Dourdan;48,5288442;2,0153689;ile de France ;France;La Longerie, RD 838, 91410 Dourdan, France;48.54494118;2.018811817;—;Beton
Cemex;Cem;Cemex Unite de production beton de Pontault-Combault;77000;Pontault-Combault;48,8009132;2,6068064;ile de France ;France;Rue du Luxembourg, 77340 Pontault-Combault, France;48.79804941;2.629164561;—;Beton
Cemex;Cem;Cemex Unite de production beton de Port Victor;75000;Paris;48,8534951;2,3483915;ile de France ;France;26 quai d'Issy-les-Moulineaux, 75015 Paris, France;48.8364531;2.2672445;—;Beton
Cemex;Cem;Cemex Unite de production beton de Palaiseau;91000;Palaiseau;48,7144587;2,2453842;ile de France ;France;2 rue Paul Doumer, 91120 Palaiseau, France;48.723515;2.248294;—;Beton
Cemex;Cem;Cemex Unite de production beton d'Athis-Mons;91000;Athis-Mons;48,7079878;2,3888044;ile de France ;France;17 quai de l'Orge, 91200 Athis-Mons, France;48.7050433;2.3986024;—;Beton
Cemex;Cem;Cemex Port de Saint-Denis-l'Etoile;93000;Saint-Denis-l'Etoile;48,880696;2,5695462;ile de France ;France;3 quai de Saint-Ouen, 93200 Saint-Denis-l'Etoile, France;48.92766767;2.33870899;—;Beton
Cemex;Cem;Cemex Port d’Aubervilliers;93000;Aubervilliers;48,9146078;2,3821895;ile de France ;France;Quai Lucien Lefranc, 93300 Aubervilliers, France;48.90942433;2.374871306;—;Beton
Cemex;Cem;Cemex Port d’Evry;91000;Evry;48,6241665;2,4289667;ile de France ;France;38 route des Paveurs, 91000 Evry, France;48.62796432;2.462402642;—;Beton
Cemex;Cem;Cemex Port de Tolbiac;75000;Paris;48,8534951;2,3483915;ile de France ;France;70 quai Panhard et Levassor, 75013 Paris, France;48.8308663;2.3813099;—;Beton
Cemex;Cem;Cemex Port d’Ivry;94000;Ivry Sur Seine;48,8122302;2,3872525;ile de France ;France;3 Quai Marcel Boyer, 94200 Ivry-sur-Seine, France;48.82487;2.389281;—;Beton
Cemex;Cem;Cemex Port de Bercy;75000;Paris;48,8534951;2,3483915;ile de France ;France;1 quai de Bercy, 75012 Paris, France;48.83158659;2.384735682;—;Beton
Cemex;Cem;Cemex Unite de production beton de Gennevilliers;92000;Gennevilliers;48,9254221;2,2940122;ile de France ;France;5 Route annexe de la Seine, 92230 Gennevilliers, France;48.94223;2.292504;—;Beton
CAUPAMAT CADENZ;CAUP;Caddenz Palissades Orly;94000;ORLY;48,7431683;2,402391;ile de France ;France;40 Rue du Kéfir, 94310 Orly;48.7490;2.3920;—;Marquage /Balisage 
CAUPAMAT CADENZ;CAUP;Caddenz Paris Nord;92000;GENNEVILLIERS;48,9254221;2,2940122;ile de France ;France;114 Avenue Laurent Cély, 92230 Gennevilliers;48.9180;2.3070;—;Marquage /Balisage 
CAUPAMAT CADENZ;CAUP;Caddenz Paris Est;77000;CROISSY-BEAUBOURG;48,8278734;2,6584023;ile de France ;France;25 Allée Léon Jouhaux, 77183 Croissy-Beaubourg;48.8290;2.6600;—;Marquage /Balisage 
CAUPAMAT CADENZ;CAUP;Caddenz Paris Sud;91000;WISSOUS ;48,7316381;2,3268669;ile de France ;France;27 Avenue Ampère, 91320 Wissous;48.7340;2.3290;—;Marquage /Balisage 
Tersen;Ter;Tersen etablissement Cosson;95000;Louvres;49,0449139;2,5096751;ile de France ;France;9 Avenue du Beaumontoir, 95380 Louvres;49.0450;2.5070;—;Materiel blanc 
Tersen;Ter;Tersen etablissement Picheta;95000; Pierrelaye;49,0232238;2,1557343;ile de France ;France;13 Route de Conflans, 95480 Pierrelaye;49.0200;2.1600;—;Materiel blanc 
Tersen;Ter;Tersen etablissement SMS;91000; Marcoussis;48,6559966;2,2035058;ile de France ;France;CD35 – 10 Route de Montlhéry, 91460 Marcoussis;48.6420;2.2310;—;Materiel blanc 
Tersen;Ter;Tersen Developpement;93000; L’Île-Saint-Denis;48.938;2.338;ile de France ;France;15 bis Quai du Châtelier, 93450 L’Île-Saint-Denis;48.9340;2.3380;—;Materiel blanc 
pum;pum;PUM - Agence Aulnay sous Bois;93000;AULNAY SOUS BOIS;48,934231;2,499789;ile de France ;France;20, RUE BLAISE PASCAL, ZA LES MARDELLES, 93600 AULNAY-SOUS-BOIS;48.9495;2.4935;—;Fournitures
pum;pum;PUM - Agence Chennevieres;94000;CHENNEVIERES SUR MARNE;48,7965001;2,530442;ile de France ;France;ZONE DES BORDES, 13 BIS RUE CONDORCET, 94430 CHENNEVIERES-SUR-MARNE;48.7980;2.5330;—;Fournitures
pum;pum;PUM - Agence Chevilly Larue;94000;CHEVILLY-LARUE;48,7714153;2,3469255;ile de France ;France;193, BOULEVARD JEAN MERMOZ, 94550 CHEVILLY-LARUE;48.7680;2.3520;—;Fournitures
pum;pum;PUM - Agence Chilly Mazarin;91000;CHILLY-MAZARIN;48,7026161;2,3123582;ile de France ;France;ZAC DE LA VIGNE AUX LOUPS, RUE BLAISE PASCAL, 91380 CHILLY-MAZARIN;48.7050;2.3120;—;Fournitures
pum;pum;PUM - Agence Coignières;78000;COIGNIERES-MAUREPAS;48,7671468;1,9193679;ile de France ;France;ROUTE DU MESNIL ST-DENIS, 78310 COIGNIERES-MAUREPAS;48.7450;1.9200;—;Fournitures
pum;pum;PUM - Agence Herblay;95000;HERBLAY CEDEX;48.9908;2.1664;ile de France ;France;Z.I., 2, AVENUE PAUL LANGEVIN, 95228 HERBLAY CEDEX;48.9900;2.1640;—;Fournitures
pum;pum;PUM - Agence Limay;78000;LIMAY;48,9921015;1,7353686;ile de France ;France;3, IMPASSE DES CARRIERES, PARC DE LA ROCADE, 78520 LIMAY;48.9950;1.7420;—;Fournitures
pum;pum;PUM - Agence Nanterre;92000;NANTERRE;48,8924273;2,2071267;ile de France ;France;16, AVENUE DES GUILLERAIES, 92000 NANTERRE;48.9010;2.2090;—;Fournitures
pum;;;93000;PANTIN;48,8965023;2,4019804;ile de France ;France;110 BIS, AV. DU GENERAL LECLER, 93500 PANTIN;48.8950;2.4090;—;Fournitures
pum;;;75000;Paris;48,8534951;2,3483915;ile de France ;France;12, RUE VAN GOGH, 75012 PARIS;48.8350;2.4120;—;Fournitures
pum;;;77000;MEAUX;48,9582708;2,8773541;ile de France ;France;4, RUE SAMUEL MORSE, Z.I. NORD, 77100 MEAUX;48.9690;2.9050;—;Fournitures
pum;;;77000;MOISSY CRAMAYEL;48,6285035;2,5703151;ile de France ;France;231 AVENUE ALBERT EINSTEIN, Z.I. MOISSY-CRAMAYEL, 77550 MOISSY-CRAMAYEL;48.6260;2.6010;—;Fournitures
pum;;;77000;VAUX-LE-PENIL;48,5255542;2,6831642;ile de France ;France;905, AVENUE SAINT-JUST, Z.I. DE VAUX LE PENIL, 77000 VAUX-LE-PENIL;48.5280;2.6800;—;Fournitures
YPREMA;;;77000;EMERAINVILLE;48,8115813;2,6212919;ile de France ;France;11, allée de la Briarde, 77184 EMERAINVILLE;48.8167;2.6167;—;Materiel blanc 
YPREMA;;;94000;BONNEUIL-SUR-MARNE;48,7737116;2,4869009;ile de France ;France;63-64, route de l’île St Julien  94380 BONNEUIL-SUR-MARNE;48.7760;2.4850;—;Materiel blanc 
YPREMA;;;91000; MASSY;48,730158;2,2766735;ile de France ;France;14, route de la Bonde ZI de la Bonde 91300  MASSY;48.7317;2.2680;—;Materiel blanc 
YPREMA;;;91000;MASSY;48,730158;2,2766735;ile de France ;France;11, route de la Bonde ZI de la Bonde 91300 MASSY;48.7317;2.2680;—;Materiel blanc 
YPREMA;;;78000;TRAPPES;48,7760957;1,9988356;ile de France ;France;Allée Basile Levraud  78190 TRAPPES;48.7740;2.0170;—;Materiel blanc 
YPREMA;;;92000;GENNEVILLIERS;48,9254221;2,2940122;ile de France ;France;7, route du Môle Central 92230 GENNEVILLIERS;48.9330;2.3000;—;Materiel blanc 
YPREMA;;;77000; DAMMARTIN-EN-GOELE;49,0547758;2,6835682;ile de France ;France;Rue Clément Ader Chemin communal 77230  DAMMARTIN-EN-GOELE;49.0538;2.6817;—;Materiel blanc 
YPREMA;;;77000;LAGNY-SUR-MARNE;48,8773018;2,7056056;ile de France ;France;6, rue Freycinet Port de Lagny 77400 LAGNY-SUR-MARNE;48.8770;2.7060;—;Materiel blanc 
Fransbonhomme;;;77000;VAUX-LE-PENIL;48,5255542;2,6831642;ile de France ;France;475 rue Raymond Hervillard, 77000 Vaux-le-Pénil, France;48.5333;2.6667;—;Fournitures
Fransbonhomme;;;94000;Fresnes;48,7546687;2,3227967;ile de France ;France;6 rue de Chevilly, 94260 Fresnes, France;48.7500;2.3167;—;Fournitures
Fransbonhomme;;;78000;Buchelay;48,9793554;1,6716534;ile de France ;France;10 rue Champs Odes, 78200 Buchelay, France;48.9790;1.6710;—;Fournitures
Fransbonhomme;;;92000;Gennevilliers;48,9254221;2,2940122;ile de France ;France;Impasse des Petits Marais, 92230 Gennevilliers, France;48.9330;2.3000;—;Fournitures
Fransbonhomme;;;77000;Coulommiers;48,8204017;3,2494033;ile de France ;France;2 bis rue des Margats, 77120 Coulommiers, France;48.8147;3.0833;—;Fournitures
Fransbonhomme;;;95000;Taverny;49,0265888;2,2234971;ile de France ;France;1 boulevard Chaptal, 95150 Taverny, France;49.0250;2.2167;—;Fournitures
Fransbonhomme;;;92000;Nanterre;48,8924273;2,2071267;ile de France ;France;52 rue du Port, 92000 Nanterre, France;48.8924;2.2066;—;Fournitures
Fransbonhomme;;;95000;Champagne-sur-Oise;49,1339431;2,2312397;ile de France ;France;Rue Lavoisier, 95660 Champagne-sur-Oise, France;49.1360;2.2420;—;Fournitures
Fransbonhomme;;;78000;COIGNIERES-MAUREPAS;48,7671468;1,9193679;ile de France ;France;Rue Laënnec, 78310 Coignières, France;48.7470;1.9200;—;Fournitures
Fransbonhomme;;;78000;Les Mureaux;48,9931578;1,909928;ile de France ;France;2 rue Levassor, 78130 Les Mureaux, France;48.9910;1.9090;—;Fournitures
Fransbonhomme;;;77000;Lagny-sur-Marne;48,8773018;2,7056056;ile de France ;France;135 rue Freycinet, 77400 Lagny-sur-Marne, France;48.8770;2.7070;—;Fournitures
Fransbonhomme;;;92000;Gennevilliers;48,9254221;2,2940122;ile de France ;France;110 avenue Général de Gaulle, 92230 Gennevilliers, France;48.9333;2.3000;—;Fournitures
Fransbonhomme;;;77000;Montereau-Fault-Yonne;48,3849647;2,9557006;ile de France ;France;2 rue Clomarts, 77130 Montereau-Fault-Yonne, France;48.3833;2.9500;—;Fournitures
Fransbonhomme;;;91000;Fleury-Merogis;48,629965;2,3609313;ile de France ;France;Rue Adrienne Bolland ZAC des Ciroliers 91700 Fleury-Mérogis France;48.6320;2.3640;—;Fournitures
